GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT3G57530,33.95650604,-1.275798257,0.287853135,-4.432115207,9.33E-06,0.000219347
AT3G27770,44.98187408,-1.09115086,0.247290578,-4.412423909,1.02E-05,0.000238113
AT2G28630,6.701780105,-3.126389824,0.709304109,-4.407686047,1.04E-05,0.000242753
AT5G37740,26.90713392,-1.338434032,0.304514416,-4.395305974,1.11E-05,0.000255693
AT2G23130,25.18598672,-1.449606586,0.329882395,-4.394313264,1.11E-05,0.000256536
AT2G47930,16.24845622,-1.954566127,0.444930949,-4.392965094,1.12E-05,0.000257803
AT5G41080,18.03490343,-1.574644307,0.358930451,-4.387045743,1.15E-05,0.000264579
AT3G45730,11.22876906,-2.090259028,0.476529141,-4.386424346,1.15E-05,0.000264998
AT2G47700,37.68173775,-1.291432698,0.294870996,-4.379653186,1.19E-05,0.000273019
AT5G54510,16.03595687,-1.812157206,0.413844635,-4.378834595,1.19E-05,0.000273698
AT3G57450,19.25169259,-1.55788725,0.356472465,-4.370287758,1.24E-05,0.000283195
AT1G04040,63.08658442,-1.356166198,0.310524838,-4.367335663,1.26E-05,0.000286231
AT3G22060,37.8401282,-1.402622701,0.321166576,-4.367274815,1.26E-05,0.000286231
AT2G38470,60.94109962,-1.235223167,0.283229917,-4.361203008,1.29E-05,0.00029364
AT2G36950,13.3444361,-1.979730223,0.454320719,-4.357560945,1.32E-05,0.000297535
AT3G49780,28.11376256,-1.373932859,0.316381153,-4.342650777,1.41E-05,0.000316093
AT4G26320,15.454393,-2.67832595,0.617438722,-4.337800421,1.44E-05,0.000321548
AT1G03090,21.77429354,-1.571362775,0.363501555,-4.322850218,1.54E-05,0.000341602
AT5G61440,7.5573667,-2.473838505,0.572453755,-4.321464371,1.55E-05,0.000343109
AT4G30440,116.4283643,-1.202256228,0.278465855,-4.317427811,1.58E-05,0.000347962
AT1G71970,12.14145203,-2.098818997,0.486961295,-4.310032479,1.63E-05,0.000358335
AT1G14200,15.16196583,-1.885943328,0.437987437,-4.305930189,1.66E-05,0.000364315
AT5G59080,19.11588668,-1.505301307,0.349707264,-4.30446108,1.67E-05,0.000366296
AT5G18080,9.426813663,-2.312003261,0.537511352,-4.301310571,1.70E-05,0.000370197
AT5G58430,25.90577244,-1.495730028,0.347884361,-4.299503499,1.71E-05,0.000372778
AT4G21740,20.18763061,-1.491221866,0.347455796,-4.291831891,1.77E-05,0.000385432
AT2G31810,29.82310729,-1.246004647,0.290554857,-4.288362827,1.80E-05,0.000390559
AT3G23730,19.90159057,-1.448863164,0.337910804,-4.287708912,1.81E-05,0.00039124
AT3G07350,24.56567711,-1.542358385,0.360042332,-4.283825122,1.84E-05,0.000397182
AT5G25190,6.644680333,-2.77986358,0.650049945,-4.276384606,1.90E-05,0.000409215
AT3G46900,13.36897783,-1.830262131,0.427968511,-4.276628032,1.90E-05,0.000409215
AT4G18205,15.72001099,-1.719700327,0.402361511,-4.274017963,1.92E-05,0.000411677
AT2G26975,23.56261434,-1.468938084,0.343811696,-4.272507605,1.93E-05,0.000413928
AT3G10720,21.52053928,-1.759116476,0.412043366,-4.269250812,1.96E-05,0.00041952
AT3G01190,7.60809232,-2.47296978,0.579408393,-4.268094505,1.97E-05,0.000420703
AT1G58180,43.89694317,-1.265844089,0.296775723,-4.265322229,2.00E-05,0.000424956
AT3G13062,13.38714069,-1.873065344,0.439332403,-4.263435458,2.01E-05,0.000428057
AT1G80840,19.28543592,-1.798356052,0.422537515,-4.256086115,2.08E-05,0.000441326
AT1G18400,6.949310011,-2.888506665,0.682388053,-4.232938508,2.31E-05,0.000487025
AT4G17900,25.03063974,-1.342349019,0.317191092,-4.231988394,2.32E-05,0.000488516
AT1G14280,10.67534704,-2.026049382,0.479771976,-4.222942324,2.41E-05,0.000505596
AT2G25735,6.869262148,-2.705195529,0.641801381,-4.215004222,2.50E-05,0.000521477
AT3G56400,28.47182419,-1.716801078,0.407591006,-4.212068113,2.53E-05,0.000527505
AT1G10682,51.92163252,-1.082174183,0.256988455,-4.210983663,2.54E-05,0.000529432
AT5G45340,9.993346923,-2.631352276,0.627554611,-4.193025168,2.75E-05,0.000568564
AT2G17850,4.563482826,-5.943306777,1.42001061,-4.185396035,2.85E-05,0.000586659
AT1G16170,15.80096283,-1.896766677,0.454163476,-4.17639634,2.96E-05,0.000607748
AT2G34510,17.43692368,-1.500189285,0.359641572,-4.171345585,3.03E-05,0.000620495
AT3G54880,29.15072143,-1.169332635,0.280584572,-4.16748728,3.08E-05,0.000630372
AT5G24590,18.61250113,-1.557627353,0.373791623,-4.167100755,3.08E-05,0.000630727
AT3G50480,60.26265467,-1.352303815,0.325762535,-4.151195028,3.31E-05,0.000670254
AT5G28630,7.772821531,-2.771617169,0.669014179,-4.142837711,3.43E-05,0.000692708
AT5G03552,12.06665085,-2.247729292,0.542875964,-4.140410411,3.47E-05,0.000699297
AT2G18300,10.06361484,-2.034479319,0.492104411,-4.134243208,3.56E-05,0.000717539
AT5G57685,12.99549546,-2.007002865,0.485962402,-4.129955025,3.63E-05,0.000729426
AT5G18670,16.4974166,-1.544410961,0.374773865,-4.120914254,3.77E-05,0.000755288
AT5G11090,77.50711639,-1.530135769,0.371965994,-4.113644244,3.89E-05,0.000775187
AT1G22330,5.124587181,-3.220083085,0.78349909,-4.109874699,3.96E-05,0.000786217
AT1G52070,21.16552932,-1.657982801,0.404154086,-4.102353184,4.09E-05,0.000807782
AT2G43820,29.82241324,-1.450687944,0.353888393,-4.099280936,4.14E-05,0.000817684
AT2G19590,7.499403934,-2.40047841,0.585753407,-4.098104048,4.17E-05,0.000820954
AT5G47370,29.42268495,-1.282891552,0.313099357,-4.097394394,4.18E-05,0.000822576
AT2G36690,4.071776049,-5.72621961,1.398556635,-4.094378066,4.23E-05,0.00083064
AT5G46780,13.1195934,-1.708528578,0.417805844,-4.089288368,4.33E-05,0.000848155
AT4G33070,19.21555435,-1.628713142,0.399628874,-4.075564225,4.59E-05,0.000897817
AT2G24600,11.95871682,-1.89470846,0.465774528,-4.067866206,4.74E-05,0.000923987
AT3G17100,51.79766495,-1.358018172,0.335455594,-4.048279999,5.16E-05,0.000995141
AT2G44500,9.911817789,-2.089876104,0.51654453,-4.045877913,5.21E-05,0.001003258
AT5G64570,15.01396863,-1.881364121,0.465078089,-4.045265013,5.23E-05,0.001004815
AT3G62040,28.30073696,-1.199582212,0.296599696,-4.044448555,5.24E-05,0.00100725
AT4G25810,8.72917254,-2.455214591,0.608260621,-4.036451653,5.43E-05,0.001037774
AT5G19530,14.02105793,-1.680302981,0.416528074,-4.034068974,5.48E-05,0.001046143
AT2G34600,7.290318483,-2.459286689,0.611104165,-4.024333053,5.71E-05,0.001086928
AT1G18300,6.799741841,-2.86266956,0.713339132,-4.013055548,5.99E-05,0.001135422
AT4G12730,62.79253077,-1.259110201,0.314292713,-4.00617052,6.17E-05,0.001165346
AT4G30290,28.25237875,-1.195313586,0.298560485,-4.003589378,6.24E-05,0.001176909
AT4G15800,32.67982121,-1.204920951,0.301156817,-4.000975179,6.31E-05,0.001188746
AT1G55330,50.11071143,-1.786010685,0.446611098,-3.999028893,6.36E-05,0.001197313
AT5G53550,12.4355926,-1.880809664,0.471006288,-3.993173152,6.52E-05,0.001223455
AT1G09250,15.38491126,-1.5307848,0.38339309,-3.99272924,6.53E-05,0.001224476
AT4G31800,27.00925897,-1.52498898,0.3821504,-3.990546601,6.59E-05,0.001234518
AT5G39890,3.582098657,-5.379020656,1.348451977,-3.989033905,6.63E-05,0.001241129
AT5G54380,7.35126244,-2.341848318,0.587207299,-3.988111729,6.66E-05,0.001244672
AT5G53250,5.113231701,-3.030487657,0.760241126,-3.986219048,6.71E-05,0.001252045
AT2G42380,6.411766494,-2.595047496,0.651935187,-3.980529884,6.88E-05,0.00127975
AT3G02170,8.175135089,-2.245855629,0.565151378,-3.973901004,7.07E-05,0.001311857
AT5G64100,9.378740084,-2.001140202,0.503825558,-3.971891002,7.13E-05,0.001321619
AT4G15390,12.02418767,-1.834407718,0.463259521,-3.959784168,7.50E-05,0.001383142
AT3G61640,34.14340704,-1.157085386,0.29299918,-3.949107937,7.84E-05,0.001440622
AT2G18700,26.4163713,-1.335766429,0.338521739,-3.945880798,7.95E-05,0.001458682
AT2G35930,10.9461947,-2.138621385,0.542025507,-3.945610227,7.96E-05,0.001458847
AT5G18600,38.50874681,-1.715911321,0.434988135,-3.944731327,7.99E-05,0.001462723
AT5G54710,14.06467308,-1.616859455,0.411288459,-3.931205505,8.45E-05,0.001539715
AT5G66490,13.31127403,-1.810123491,0.460561442,-3.930254086,8.49E-05,0.001542707
AT2G42580,10.42785065,-1.89614941,0.482421603,-3.930481963,8.48E-05,0.001542707
AT1G26945,21.51073081,-1.471889334,0.374934226,-3.925726784,8.65E-05,0.001570434
AT1G73540,31.26131275,-1.453956752,0.370777573,-3.921371888,8.80E-05,0.001595883
AT1G28660,6.209465289,-2.798066137,0.715336567,-3.911537959,9.17E-05,0.001657302
AT2G27830,36.7955532,-1.337795834,0.342773351,-3.90285835,9.51E-05,0.001712753
AT3G57930,14.41837734,-1.795317232,0.460420457,-3.899299442,9.65E-05,0.001735659
AT3G11820,28.86864654,-1.278189426,0.328751164,-3.888014902,0.000101067,0.001806505
AT3G61210,14.66350427,-1.574027839,0.404911826,-3.887334816,0.000101351,0.00180978
AT2G38120,17.04304817,-1.476322508,0.379839164,-3.886704287,0.000101614,0.001812693
AT5G06980,24.66171892,-1.146272542,0.295083771,-3.884566541,0.000102513,0.001825109
AT2G36050,7.039242176,-2.413616796,0.621480285,-3.883657861,0.000102897,0.001830142
AT4G08850,16.45285294,-1.46277696,0.376816616,-3.881933269,0.000103629,0.001837741
AT1G73330,102.5076053,-1.254410511,0.323513647,-3.877457789,0.000105554,0.001866366
AT3G10740,32.59489286,-1.125750048,0.290956199,-3.869139238,0.00010922,0.00192554
AT3G49790,9.391814159,-2.256554379,0.583200646,-3.869259055,0.000109167,0.00192554
AT5G02840,29.47082255,-1.096029452,0.283867221,-3.861063801,0.000112894,0.001983215
AT2G29340,22.00928187,-1.315914579,0.341409601,-3.854357272,0.000116034,0.002031778
AT2G30010,10.09927562,-1.791063415,0.464741092,-3.853895093,0.000116253,0.002033646
AT3G25600,12.43401353,-1.70311693,0.442209045,-3.851384201,0.000117452,0.002052625
AT1G09750,75.86104516,-1.102396993,0.286521285,-3.847522163,0.000119318,0.002079205
AT1G76990,23.76374575,-1.142314801,0.296976279,-3.846484993,0.000119824,0.002086009
AT3G50800,16.36055236,-1.806710395,0.470059564,-3.843577569,0.000121254,0.002108856
AT5G22270,27.42993917,-1.329061599,0.345994415,-3.841280504,0.000122394,0.002126643
AT2G01180,7.429133412,-2.306220709,0.601060745,-3.836917862,0.000124588,0.002162682
AT3G61060,28.10510976,-1.347683293,0.351980399,-3.828858931,0.000128739,0.002230442
AT1G76650,21.31062372,-1.504254237,0.393193503,-3.82573523,0.000130382,0.00225028
AT3G03270,49.51179871,-1.211300219,0.317692989,-3.812801232,0.000137401,0.002357883
AT3G54830,10.05426772,-1.859120954,0.488589099,-3.805080708,0.000141758,0.002423444
AT2G37130,46.42481588,-1.251973219,0.329020516,-3.805152438,0.000141717,0.002423444
AT1G15380,9.85588226,-1.85418684,0.487327955,-3.804802949,0.000141917,0.002423869
AT4G18340,9.055096464,-1.898048737,0.499162451,-3.802466975,0.000143262,0.002444112
AT5G51390,7.282118686,-2.456422925,0.64619234,-3.801380442,0.000143892,0.002448458
AT4G18197,8.685027194,-2.049637112,0.539809911,-3.796960874,0.000146481,0.002485357
AT1G28280,36.06874745,-1.004565255,0.264931946,-3.791786043,0.000149568,0.002531489
AT4G34760,13.08090783,-1.579489942,0.416590835,-3.791465895,0.000149761,0.002531489
AT5G44572,11.26375068,-1.802321251,0.475694598,-3.788820097,0.000151364,0.00255583
AT4G27260,11.18224797,-1.845021965,0.486989961,-3.788624228,0.000151484,0.00255583
AT1G61740,40.64682032,-1.067769942,0.282017937,-3.786177405,0.000152982,0.002576299
AT4G29310,4.872548105,-2.808903253,0.742001456,-3.78557647,0.000153353,0.002580126
AT5G67400,13.81670545,-1.839153311,0.486091905,-3.783550582,0.000154607,0.002598806
AT2G41560,29.69116822,-1.132858746,0.299521625,-3.782226892,0.000155432,0.002607813
AT5G43350,6.210678569,-2.534849113,0.671255051,-3.77628311,0.000159186,0.002663379
AT1G14740,27.44539693,-1.205547612,0.319942118,-3.768017855,0.000164549,0.002740408
AT5G47220,10.53747642,-2.03991347,0.542163672,-3.762541783,0.000168195,0.002798551
AT2G14247,8.442416355,-2.148376163,0.571276363,-3.760659992,0.000169466,0.002814502
AT3G16850,27.71241633,-1.144266851,0.304607338,-3.756530819,0.000172285,0.002856072
AT5G13090,12.74065717,-1.588980146,0.423574842,-3.751356285,0.000175881,0.002910332
AT4G26010,15.95107958,-1.601924285,0.427218593,-3.749659564,0.000177075,0.00292741
AT1G33610,4.966895798,-2.801510102,0.749396052,-3.738357167,0.000185227,0.00304822
AT1G10020,4.65782256,-2.968203397,0.794507217,-3.735904891,0.000187041,0.003064118
AT1G01490,49.52258523,-1.476338758,0.396540606,-3.723045594,0.000196834,0.003195543
AT1G80650,13.77656618,-1.635471018,0.439358377,-3.722407726,0.000197332,0.00320075
AT1G12580,20.70619806,-1.281180616,0.345391761,-3.709354888,0.000207788,0.003351356
AT1G69850,22.36308731,-1.279875743,0.345151538,-3.708155994,0.000208774,0.003362175
AT3G46090,5.553848603,-2.511565926,0.677564172,-3.706757281,0.00020993,0.003376875
AT1G49500,77.70925529,-1.629756446,0.439726515,-3.706295599,0.000210313,0.003377916
AT5G59520,5.445001632,-2.58215301,0.697221762,-3.703488835,0.000212655,0.003406435
AT5G32450,25.93572827,-1.060712855,0.286445185,-3.703022111,0.000213046,0.003409685
AT1G73120,9.939922757,-1.862279509,0.503030062,-3.702123692,0.000213802,0.003418754
AT5G26200,4.789707945,-2.826716913,0.763935812,-3.700202121,0.000215428,0.003436669
AT5G61600,17.24455949,-1.652483178,0.44660206,-3.700124393,0.000215494,0.003436669
AT5G19230,20.21471967,-1.43937921,0.389381471,-3.696578589,0.000218525,0.003475793
AT4G38932,32.45446279,-1.451948999,0.392914814,-3.695327705,0.000219603,0.003486807
AT5G14330,18.05114922,-1.453415283,0.394203188,-3.686969884,0.00022694,0.003587523
AT2G37460,10.11157016,-1.691268824,0.460309718,-3.67419752,0.000238598,0.003744206
AT4G31510,20.78298746,-1.424545669,0.388520558,-3.666590193,0.000245806,0.003842026
AT4G15700,4.550353779,-3.069170236,0.839144439,-3.657499344,0.000254688,0.003973968
AT1G77640,2.4543738,-5.968533588,1.633956454,-3.652810681,0.000259385,0.004040281
AT1G62422,8.663675964,-1.864678656,0.510704812,-3.651186774,0.000261031,0.004062412
AT4G18970,28.23735056,-1.070468931,0.293222473,-3.650705627,0.000261521,0.004066525
AT1G50740,23.93895948,-1.286600078,0.352571927,-3.649184691,0.000263074,0.004087154
AT4G22010,27.97048347,-1.107498938,0.303520366,-3.648845551,0.000263421,0.004089034
AT5G44680,16.56994507,-1.369208814,0.376339125,-3.638231375,0.000274517,0.004239393
AT5G02290,21.29401475,-1.223435465,0.336336355,-3.637535605,0.000275259,0.004243598
AT3G12610,17.48676545,-1.326831036,0.365693688,-3.628257965,0.00028534,0.004376588
AT1G77330,12.5674464,-1.619313436,0.446646988,-3.625488312,0.000288416,0.004408783
AT3G28180,22.20171349,-1.172759549,0.3238914,-3.62084189,0.000293646,0.004477783
AT5G58090,21.0479844,-1.261597131,0.348777984,-3.617192562,0.000297816,0.004525646
AT1G17860,46.21741053,-1.01912863,0.282836481,-3.603243208,0.000314271,0.004751707
AT1G67910,3.958015679,-3.317412137,0.924436046,-3.588579385,0.000332485,0.004985338
AT3G06080,13.80057326,-1.410573295,0.393425925,-3.585359286,0.000336614,0.005043071
AT1G18740,13.77944323,-1.518883935,0.424859405,-3.575027213,0.000350191,0.00522912
AT1G72360,4.635578137,-3.234332036,0.90907857,-3.557813529,0.000373955,0.005524552
AT1G10140,26.80897486,-1.353781697,0.380588256,-3.557076908,0.000375004,0.005535531
AT1G60140,20.3906716,-1.320899358,0.371722635,-3.553454193,0.000380207,0.005603171
AT3G24550,24.1736162,-1.323878631,0.37276208,-3.551537832,0.000382987,0.005639366
AT4G25260,13.48211746,-1.420274475,0.400417685,-3.546982387,0.000389671,0.005723941
AT5G08330,20.14244107,-1.210002087,0.341710967,-3.541010395,0.000398598,0.005831351
AT1G09415,20.2859439,-1.507680335,0.425919925,-3.539821096,0.000400398,0.005848213
AT3G16857,17.02860478,-1.368595868,0.38661833,-3.539914591,0.000400257,0.005848213
AT5G19240,83.04913512,-1.083817372,0.306346671,-3.537878733,0.000403355,0.005881884
AT3G04210,8.578976817,-1.960411313,0.554195469,-3.53740047,0.000404086,0.005887791
AT1G65845,21.73585015,-1.333740811,0.37744411,-3.533611405,0.000409923,0.005953616
AT3G19850,10.06548664,-1.763960091,0.499485637,-3.531553179,0.000413127,0.005985696
AT3G23430,11.45151575,-1.635935944,0.463508975,-3.529459042,0.00041641,0.00602843
AT1G49032,11.34032936,-1.738684506,0.493456363,-3.523481786,0.000425916,0.006131633
AT4G23180,20.45942891,-1.328964184,0.377791538,-3.517718237,0.000435274,0.006256375
AT1G61100,17.87232699,-1.299298572,0.369529021,-3.516093455,0.000437947,0.006287564
AT4G24240,11.36060194,-1.659781002,0.472068369,-3.515975883,0.000438141,0.006287564
AT5G50335,4.206263256,-2.8709924,0.817833425,-3.510485526,0.000447289,0.00640866
AT1G75100,15.01966818,-1.308984777,0.373317631,-3.506356698,0.000454286,0.006503747
AT3G28910,7.068747169,-2.039849426,0.581815902,-3.506004941,0.000454887,0.006507188
AT5G45110,8.27715498,-1.946797801,0.55534936,-3.505537132,0.000455687,0.006513473
AT2G05540,62.8632495,-1.244611158,0.355088216,-3.505075926,0.000456477,0.006519605
AT1G13640,16.10035323,-1.545788226,0.441587903,-3.50052213,0.000464348,0.006611095
AT3G43800,22.10740977,-1.148437811,0.328303173,-3.498101463,0.000468583,0.006660886
AT1G64640,15.55001827,-1.36541279,0.391116833,-3.49106117,0.000481106,0.006812085
AT5G15330,7.071091106,-2.088669873,0.599478491,-3.48414481,0.000493712,0.006963272
AT5G43290,1.886193041,-5.126273013,1.47161187,-3.483440924,0.000495012,0.006976158
AT1G52200,8.273482098,-2.021934902,0.580829627,-3.481115302,0.00049933,0.007031524
AT3G62930,5.174683048,-2.619780005,0.752820477,-3.47995317,0.000501501,0.00705659
AT2G25200,4.19040092,-3.116702535,0.89617247,-3.477793215,0.00050556,0.0070971
AT1G30110,9.816267985,-1.785981998,0.516206718,-3.459819365,0.000540538,0.007512186
AT5G23860,19.72371792,-1.162898309,0.336380235,-3.457094645,0.000546033,0.007582719
AT2G04690,31.05164814,-1.008089855,0.291995972,-3.45241014,0.000555603,0.007691942
AT5G42680,3.777174576,-3.030745337,0.879701688,-3.445196683,0.000570644,0.007870005
AT1G68238,4.910804774,-2.729818923,0.793314987,-3.441027798,0.000579509,0.007955799
AT1G29690,12.86706299,-1.435458973,0.417659969,-3.436908205,0.000588395,0.008059404
AT3G49530,19.38585098,-1.277123411,0.371632522,-3.436522195,0.000589234,0.008064778
AT3G25930,12.3551861,-1.586229583,0.461751458,-3.435245424,0.000592017,0.008096735
AT3G02380,15.77145511,-1.328696465,0.38721906,-3.431381875,0.000600515,0.008200522
AT4G38860,11.83641121,-1.584825739,0.464035311,-3.415312807,0.000637088,0.008621702
AT5G44380,16.69479079,-1.380378411,0.40471877,-3.410710134,0.000647939,0.008746335
AT1G49200,3.473126341,-4.563794463,1.339071222,-3.408179034,0.00065398,0.008810668
AT3G06380,16.48353577,-1.394454463,0.409754599,-3.40314536,0.000666148,0.008954561
AT5G50760,3.645894169,-3.569135269,1.050519281,-3.397496204,0.000680055,0.00912791
AT5G18150,26.46972658,-1.058008561,0.311613867,-3.39525507,0.000685647,0.00918248
AT1G65310,7.269832921,-1.901548974,0.561151074,-3.388657815,0.000702356,0.009364574
AT5G66580,13.01471365,-1.68762459,0.499410866,-3.379230817,0.00072689,0.009656024
AT1G50060,4.829775347,-2.516791749,0.745377335,-3.376533779,0.000734054,0.009736862
AT3G57330,13.07379327,-1.441707363,0.427213246,-3.374678514,0.00073902,0.009795538
AT3G23050,56.48133891,-1.054981971,0.31287396,-3.371907237,0.000746496,0.009865659
AT1G25400,6.909567152,-2.169725305,0.645173031,-3.363013023,0.000770967,0.010166744
AT5G04720,15.13336629,-1.438212772,0.428004515,-3.360274771,0.00077865,0.010253076
AT3G15060,11.75753426,-1.49527543,0.445133405,-3.359162478,0.000781791,0.010286932
AT1G74450,9.600502638,-1.774088922,0.528701502,-3.355558696,0.000792048,0.010399164
AT3G46280,3.123223516,-4.385997203,1.307510071,-3.354465332,0.000795185,0.01043276
AT2G03350,22.96421513,-1.159661091,0.345855642,-3.353020594,0.000799348,0.010472149
AT5G64920,21.00074908,-1.240084376,0.370839904,-3.343988509,0.000825832,0.010772209
AT3G27027,6.674370544,-2.196447688,0.657038602,-3.342950753,0.000828926,0.010804767
AT1G34370,25.56823974,-1.091613512,0.326913,-3.339156018,0.000840334,0.010937665
AT1G01430,26.75977389,-1.052110225,0.315153531,-3.338405324,0.000842607,0.010945789
AT2G04795,5.803215243,-2.321516635,0.695408501,-3.338349517,0.000842777,0.010945789
AT2G43060,19.75068753,-1.260870706,0.377656224,-3.338673182,0.000841795,0.010945789
AT5G23020,18.33553473,-1.265524695,0.379115878,-3.338094682,0.00084355,0.010947957
AT1G13300,7.149741073,-1.906770287,0.573028883,-3.327529106,0.000876198,0.011339074
AT1G26800,7.416514258,-2.128015461,0.639995152,-3.325049343,0.000884029,0.011432216
AT1G52190,10.74486308,-1.534459636,0.461951651,-3.321688824,0.000894744,0.011537726
AT4G08290,16.08841528,-1.287185668,0.387954081,-3.317881497,0.00090703,0.011640853
AT1G28380,18.1743924,-1.232998696,0.372003543,-3.314481057,0.000918134,0.011755371
AT2G35470,25.43363183,-1.050431887,0.317344161,-3.310071577,0.000932721,0.011925223
AT3G54810,21.92508697,-1.114652201,0.336822664,-3.309314719,0.000935246,0.011949047
AT3G49960,7.698613648,-1.868900314,0.565151719,-3.306900168,0.000943345,0.012035483
AT4G26400,15.87322688,-1.295168355,0.393199937,-3.293918012,0.000988013,0.01254332
AT4G12510,7.272095567,-2.234461623,0.67855561,-3.292967576,0.000991359,0.012576954
AT5G54370,10.04992207,-1.728325434,0.525089481,-3.291487447,0.000996591,0.012634446
AT1G35350,7.286995679,-1.808846388,0.549941689,-3.289160332,0.001004868,0.012706432
AT1G13260,15.01460427,-1.307832726,0.39850831,-3.281820457,0.001031393,0.012930368
AT1G32460,25.22105857,-1.225755049,0.373464819,-3.282116512,0.00103031,0.012930368
AT4G31320,4.922861996,-2.441474823,0.74393753,-3.281827742,0.001031366,0.012930368
AT1G01060,8.374549276,-1.770520174,0.539861494,-3.279582253,0.001039609,0.013022495
AT3G23880,4.09342652,-3.020105608,0.922492499,-3.273853836,0.001060915,0.013226998
AT4G21445,20.97527818,-1.190161232,0.363651235,-3.272809542,0.001064842,0.0132668
AT4G25620,10.69529137,-1.472605669,0.450241542,-3.270701464,0.001072811,0.013347661
AT4G23820,23.92406037,-1.222948837,0.374518126,-3.265392923,0.001093123,0.013581662
AT1G68670,23.62737065,-1.016187723,0.31138699,-3.263423829,0.001100748,0.013657593
